experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260507_152142_228b27,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-zone,0.548,none,False,0.0926,False,none,0.65,52.574,14.229,66.802,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,48,48.0,19,physician,93.166,37.119,96.126,0.983,Pharmacy-zone,0.374,none,False,0.1134,False,none,0.65,53.326,16.546,69.872,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,48,48.0,20,technician,103.08,37.519,95.335,1.248,Laboratory-zone,0.447,none,False,0.2045,False,none,0.65,51.337,17.65,68.987,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,1,cleaning_staff,105.706,37.416,95.77,1.904,Ward-B-zone,0.645,none,False,0.2389,False,none,0.65,49.386,16.049,65.435,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,2,porter,97.395,37.443,95.042,1.185,Ward-B-zone,0.469,none,False,0.186,False,none,0.65,40.79,16.948,57.737,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,3,technician,101.035,37.44,95.395,0.832,Ward-B-zone,0.593,none,False,0.1987,False,none,0.65,60.503,15.922,76.426,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,4,technician,89.762,36.981,96.959,1.047,ICU-zone,0.571,none,False,0.1712,False,none,0.65,56.864,16.572,73.436,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,5,physician,94.237,36.957,94.638,0.736,Pharmacy-zone,0.39,none,False,0.1397,False,none,0.65,49.989,16.991,66.98,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,6,nurse,112.956,37.348,97.501,2.143,ICU-zone,0.82,none,False,0.3469,False,none,0.65,58.344,15.332,73.676,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,7,cleaning_staff,105.083,36.888,94.7,1.367,Emergency-zone,0.299,none,False,0.2378,False,none,0.65,51.62,17.982,69.602,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,8,cleaning_staff,102.342,37.567,94.765,1.333,Ward-A-zone,0.719,none,False,0.2379,False,none,0.65,47.196,16.15,63.347,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,9,physician,99.407,37.564,96.345,1.573,Emergency-zone,0.531,none,False,0.0,False,no_assessment_packet_loss,0.65,61.268,0.0,61.268,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,10,nurse,99.461,36.696,96.328,0.94,Ward-B-zone,0.286,none,False,0.1193,False,none,0.65,50.884,15.083,65.967,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,11,nurse,96.972,37.379,95.861,1.007,Ward-A-zone,0.184,none,False,0.1405,False,none,0.65,41.991,18.251,60.243,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,12,nurse,112.916,37.618,95.453,1.783,Radiology-zone,0.796,none,False,0.2925,False,none,0.65,53.529,18.415,71.944,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,13,nurse,109.124,36.963,93.95,1.814,Emergency-zone,0.836,none,False,0.3313,False,none,0.65,47.119,16.748,63.867,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,14,physician,95.273,37.181,96.158,1.315,Ward-A-zone,0.31,none,False,0.1221,False,none,0.65,39.356,17.005,56.362,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,15,nurse,113.745,37.541,97.686,0.821,Laboratory-zone,0.339,none,False,0.2214,False,none,0.65,62.078,13.928,76.006,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,16,technician,109.764,36.989,96.191,1.525,Emergency-zone,0.617,none,False,0.253,False,none,0.65,44.8,17.081,61.881,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,17,physician,95.631,37.098,96.084,1.008,Ward-B-zone,0.275,none,False,0.1137,False,none,0.65,52.167,14.594,66.761,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,18,physician,101.741,37.633,95.929,1.758,Ward-B-zone,0.702,none,False,0.2352,False,none,0.65,54.934,17.47,72.404,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,19,physician,92.018,37.061,96.055,1.093,Pharmacy-zone,0.307,none,False,0.0997,False,none,0.65,54.013,14.413,68.426,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,49,49.0,20,technician,107.195,37.601,95.087,1.674,Laboratory-zone,0.588,none,False,0.2586,False,none,0.65,55.935,15.588,71.523,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,1,cleaning_staff,103.615,37.371,95.68,1.431,Ward-B-zone,0.564,none,False,0.195,False,none,0.65,61.924,15.922,77.846,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,2,porter,92.343,37.38,95.318,1.689,Ward-B-zone,0.27,none,False,0.1605,False,none,0.65,58.483,15.411,73.894,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,3,technician,95.586,37.431,95.241,0.936,Laboratory-zone,0.431,none,False,0.1713,False,none,0.65,54.345,15.359,69.704,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,4,technician,91.428,37.002,96.955,1.253,ICU-zone,0.597,none,False,0.1791,False,none,0.65,50.082,15.371,65.453,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,5,physician,95.915,37.022,94.729,1.158,Emergency-zone,0.443,none,False,0.2162,False,none,0.65,72.975,11.829,84.803,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,6,nurse,106.139,37.255,97.716,1.012,ICU-zone,0.549,none,False,0.2504,False,none,0.65,50.76,17.333,68.093,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,7,cleaning_staff,113.075,37.149,92.672,0.665,Emergency-zone,0.02,high_fatigue,True,0.3082,False,none,0.65,57.702,17.203,74.905,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,8,cleaning_staff,104.761,37.605,94.918,1.799,Ward-A-zone,0.793,none,False,0.2757,False,none,0.65,40.488,20.034,60.522,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,9,physician,96.571,38.129,91.215,1.833,ICU-zone,0.52,none,False,0.4311,False,none,0.65,55.738,13.885,69.623,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,True,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,10,nurse,96.904,36.673,96.015,0.249,Ward-B-zone,0.17,none,False,0.1024,False,none,0.65,52.435,15.129,67.565,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,11,nurse,104.424,37.477,95.65,1.299,Ward-A-zone,0.45,none,False,0.1984,False,none,0.65,48.98,18.25,67.23,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,12,nurse,105.77,37.543,95.56,1.668,Pharmacy-zone,0.524,none,False,0.2326,False,none,0.65,60.202,13.426,73.628,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,13,nurse,108.413,37.001,93.807,2.431,Emergency-zone,0.796,none,False,0.3677,False,none,0.65,49.243,14.563,63.807,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,14,physician,93.559,37.16,96.177,0.755,Ward-A-zone,0.242,none,False,0.1096,False,none,0.65,57.799,18.447,76.246,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,15,nurse,112.631,37.534,97.444,1.08,Laboratory-zone,0.305,none,False,0.0,False,no_assessment_packet_loss,0.65,49.491,0.0,49.491,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,16,technician,111.046,36.999,96.167,1.205,Ward-B-zone,0.647,none,False,0.1846,False,none,0.65,44.706,13.185,57.891,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,17,physician,96.304,37.109,95.725,0.665,Ward-B-zone,0.292,none,False,0.1246,False,none,0.65,54.659,18.718,73.377,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,18,physician,99.777,37.567,95.959,1.34,Ward-B-zone,0.599,none,False,0.1926,False,none,0.65,57.923,16.022,73.945,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,19,physician,96.535,37.104,96.149,1.429,Pharmacy-zone,0.47,none,False,0.1322,False,none,0.65,61.04,18.931,79.971,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,50,50.0,20,technician,108.913,37.645,95.203,1.113,Laboratory-zone,0.651,none,False,0.2532,False,none,0.65,65.318,15.792,81.11,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,1,cleaning_staff,98.532,37.376,96.043,0.679,Ward-B-zone,0.381,none,False,0.1557,False,none,0.65,50.681,17.256,67.938,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,2,porter,99.622,37.443,94.825,0.882,Ward-B-zone,0.53,none,False,0.2031,False,none,0.65,62.803,14.795,77.598,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,3,technician,105.49,37.862,93.993,1.586,Laboratory-zone,0.426,high_fatigue,True,0.285,False,none,0.65,48.916,19.497,68.413,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,4,technician,90.244,36.954,97.042,0.977,Ward-B-zone,0.559,none,False,0.105,False,none,0.65,53.383,19.231,72.614,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,5,physician,103.396,37.054,94.477,1.679,ICU-zone,0.719,none,False,0.2872,False,none,0.65,51.702,16.578,68.28,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,6,nurse,113.771,37.371,97.129,1.504,ICU-zone,0.846,none,False,0.3141,False,none,0.65,53.079,16.024,69.103,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,7,cleaning_staff,108.496,36.932,94.362,1.545,Emergency-zone,0.421,none,False,0.2749,False,none,0.65,55.775,17.754,73.529,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,8,cleaning_staff,104.636,37.647,95.015,1.713,Ward-A-zone,0.752,none,False,0.2687,False,none,0.65,62.392,19.95,82.343,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,9,physician,104.446,37.582,96.163,1.691,Ward-A-zone,0.726,none,False,0.236,False,none,0.65,54.337,19.341,73.678,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,10,nurse,102.216,36.689,96.226,1.141,Ward-B-zone,0.347,none,False,0.1331,False,none,0.65,48.959,16.614,65.573,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,11,nurse,99.793,37.379,95.734,1.052,Ward-A-zone,0.263,none,False,0.1587,False,none,0.65,53.569,16.478,70.048,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,12,nurse,111.342,37.598,95.455,1.946,Pharmacy-zone,0.719,none,False,0.2899,False,none,0.65,58.917,14.616,73.532,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,13,nurse,113.964,37.044,93.699,1.741,Ward-A-zone,0.98,none,False,0.2963,False,none,0.65,48.866,16.293,65.159,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,14,physician,96.947,37.222,96.094,1.228,Ward-A-zone,0.35,none,False,0.1343,False,none,0.65,60.847,18.874,79.721,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,15,nurse,113.457,37.536,97.416,1.078,ICU-zone,0.332,none,False,0.2866,False,none,0.65,61.487,14.181,75.668,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,16,technician,108.871,36.984,96.159,1.035,Emergency-zone,0.518,none,False,0.2354,False,none,0.65,46.806,16.537,63.343,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,17,physician,99.111,37.158,95.923,1.307,Ward-B-zone,0.408,none,False,0.1421,False,none,0.65,49.787,15.026,64.812,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,18,physician,96.793,37.547,95.994,1.466,Ward-A-zone,0.483,none,False,0.1758,False,none,0.65,61.347,15.61,76.957,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,19,physician,93.623,37.059,95.791,1.018,Pharmacy-zone,0.34,none,False,0.1123,False,none,0.65,44.051,15.704,59.755,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,4,51,51.0,20,technician,110.782,37.617,95.304,1.112,Ward-A-zone,0.697,none,False,0.2581,False,none,0.65,62.451,17.394,79.845,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
