experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260511_163907_fcada4,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-R13,0.548,none,False,0.0756,False,none,0.65,54.574,12.729,67.302,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,32,32.0,19,nurse,95.561,37.391,94.452,1.767,Surgery-R15,0.265,none,False,0.255,False,none,0.65,54.134,17.007,71.141,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,32,32.0,20,technician,98.946,37.018,93.895,0.375,Surgery-R10,0.251,none,False,0.2222,False,none,0.65,66.998,16.329,83.326,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,1,nurse,81.145,37.148,96.59,0.842,Pharmacy-R01,0.116,none,False,0.0518,False,none,0.65,48.34,15.571,63.911,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,2,porter,105.935,37.075,95.981,1.442,Pharmacy-R13,0.615,none,False,0.1604,False,none,0.65,49.278,15.171,64.45,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,3,technician,99.825,37.412,93.944,1.683,Emergency-R15,0.64,none,False,0.3059,False,none,0.65,69.119,15.114,84.233,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,4,porter,107.595,37.164,94.692,1.2,Radiology-R03,0.389,none,False,0.1877,False,none,0.65,58.137,13.479,71.616,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,5,technician,101.037,37.655,95.095,0.986,Emergency-R05,0.439,none,False,0.2726,False,none,0.65,56.867,12.306,69.173,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,6,porter,125.695,37.358,92.071,1.09,Emergency-R02,0.504,high_fatigue,True,0.4146,False,none,0.65,61.633,16.555,78.188,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,7,porter,108.537,37.119,95.453,1.238,Radiology-R03,0.49,none,False,0.1755,False,none,0.65,62.879,15.571,78.45,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,8,porter,105.919,37.197,95.771,2.418,Emergency-R08,0.627,none,False,0.3104,False,none,0.65,48.001,13.106,61.107,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,9,technician,96.639,37.169,96.482,1.252,Ward-A-R01,0.33,none,False,0.1117,False,none,0.65,47.399,18.88,66.278,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,10,nurse,106.485,37.395,95.969,1.456,Pharmacy-R06,0.669,none,False,0.1969,False,none,0.65,61.692,14.783,76.474,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,11,cleaning_staff,92.868,36.785,94.232,0.632,Radiology-R14,0.229,none,False,0.1183,False,none,0.65,52.556,11.934,64.49,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,12,technician,94.26,37.158,96.032,1.514,Radiology-R09,0.341,none,False,0.11,False,none,0.65,53.4,16.143,69.542,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,13,physician,99.0,36.884,96.005,1.233,ICU-R09,0.537,none,False,0.1893,False,none,0.65,44.23,13.296,57.526,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,14,technician,103.52,37.077,95.343,1.09,Radiology-R06,0.614,none,False,0.1645,False,none,0.65,76.292,14.715,91.007,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,15,physician,98.303,37.433,93.974,1.361,ICU-R01,0.432,none,False,0.2689,False,none,0.65,55.586,16.187,71.772,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,16,physician,117.245,37.346,92.513,4.326,Radiology-R03,1.0,fall,True,0.5162,False,none,0.65,64.552,14.214,78.767,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,17,porter,94.598,36.918,94.143,1.12,Surgery-R06,0.223,none,False,0.1965,False,none,0.65,59.405,14.642,74.047,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,18,physician,117.045,37.19,94.02,0.922,Radiology-R04,0.606,none,False,0.2567,False,none,0.65,54.763,13.27,68.033,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,19,nurse,100.689,37.527,94.471,0.946,Surgery-R06,0.435,none,False,0.2744,False,none,0.65,60.493,13.969,74.461,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,33,33.0,20,technician,99.895,37.005,94.047,0.946,Surgery-R09,0.285,none,False,0.2232,False,none,0.65,55.744,12.378,68.122,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,1,nurse,88.749,37.513,95.853,0.051,Pharmacy-R04,0.02,high_fatigue,True,0.0962,False,none,0.65,47.053,15.003,62.056,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,2,porter,108.104,37.091,95.897,1.587,Emergency-R09,0.683,none,False,0.2561,False,none,0.65,55.038,11.385,66.423,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,3,technician,104.851,37.473,94.177,2.022,Ward-A-R06,0.787,none,False,0.2866,False,none,0.65,68.26,16.361,84.621,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,4,porter,114.728,37.242,94.621,2.185,Surgery-R08,0.64,none,False,0.3611,False,none,0.65,56.136,9.354,65.49,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,5,technician,105.947,37.768,95.074,2.098,Emergency-R06,0.602,none,False,0.3578,False,none,0.65,55.674,15.857,71.531,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,6,porter,132.871,37.222,93.066,3.563,Emergency-R15,0.767,fall,True,0.5617,False,none,0.65,61.603,13.871,75.474,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,7,porter,114.671,37.728,93.312,1.098,Radiology-R04,0.349,high_fatigue,True,0.2968,False,none,0.65,64.495,20.598,85.093,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,8,porter,106.178,37.138,96.054,1.58,Emergency-R04,0.597,none,False,0.2443,False,none,0.65,64.856,10.713,75.569,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,9,technician,103.442,37.31,96.662,1.539,Ward-A-R04,0.537,none,False,0.1733,False,none,0.65,52.195,13.738,65.933,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,10,nurse,109.315,37.436,96.028,1.653,Pharmacy-R10,0.764,none,False,0.2298,False,none,0.65,42.235,16.096,58.331,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,11,cleaning_staff,92.394,36.788,94.509,0.787,Emergency-R14,0.172,none,False,0.1758,False,none,0.65,62.183,17.261,79.444,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,12,technician,105.645,37.311,95.863,1.388,Radiology-R10,0.775,none,False,0.1925,False,none,0.65,51.737,17.053,68.79,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,13,physician,97.757,36.829,95.872,0.629,ICU-R10,0.491,none,False,0.1846,False,none,0.65,53.613,12.341,65.954,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,14,technician,99.832,37.005,95.632,1.746,Radiology-R06,0.439,none,False,0.1472,False,none,0.65,63.096,15.626,78.722,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,15,physician,103.547,37.538,93.786,1.885,ICU-R06,0.618,none,False,0.3467,False,none,0.65,60.68,14.378,75.057,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,16,physician,93.724,37.156,94.389,1.861,Radiology-R15,0.411,none,False,0.1744,False,none,0.65,61.588,14.405,75.993,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,17,porter,103.368,37.048,93.815,1.605,Surgery-R05,0.565,none,False,0.2784,False,none,0.65,62.836,16.59,79.425,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,18,physician,157.165,37.471,93.142,0.0,Surgery-R11,0.385,heat_stress,True,0.4803,False,none,0.65,52.179,14.564,66.744,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,19,nurse,99.966,37.496,94.279,1.411,Radiology-R08,0.393,none,False,0.2013,False,none,0.65,56.291,11.358,67.649,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,34,34.0,20,technician,100.725,37.064,93.887,1.258,Surgery-R02,0.284,none,False,0.2355,False,none,0.65,51.188,11.492,62.68,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,1,nurse,81.894,37.147,96.72,0.837,Pharmacy-R10,0.107,none,False,0.051,False,none,0.65,56.639,12.393,69.032,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,2,porter,108.737,37.141,95.732,1.817,Pharmacy-R07,0.718,none,False,0.2142,False,none,0.65,67.765,14.357,82.121,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,3,technician,98.63,37.339,94.109,1.129,Ward-A-R05,0.521,none,False,0.1943,False,none,0.65,50.7,14.548,65.247,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,4,porter,114.884,37.258,94.898,1.355,Surgery-R11,0.67,none,False,0.308,False,none,0.65,44.113,14.311,58.423,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,5,technician,100.285,37.671,95.009,1.169,Emergency-R06,0.374,none,False,0.2688,False,none,0.65,51.653,12.92,64.572,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,6,porter,111.591,37.234,94.027,1.949,Pharmacy-R15,0.772,none,False,0.2874,False,none,0.65,53.617,14.709,68.325,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,7,porter,122.541,37.768,98.673,0.0,Radiology-R09,0.547,none,False,0.2778,False,none,0.65,38.639,14.469,53.108,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,8,porter,109.4,37.182,95.801,2.491,Radiology-R07,0.74,none,False,0.2637,False,none,0.65,55.002,14.12,69.122,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,9,technician,103.651,37.265,96.294,1.724,Radiology-R08,0.545,none,False,0.1823,False,none,0.65,55.534,12.861,68.395,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,10,nurse,135.352,37.484,94.197,4.476,Ward-A-R02,1.0,fall,True,0.5547,False,none,0.65,55.195,15.153,70.347,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,11,cleaning_staff,99.251,37.422,91.507,0.719,Emergency-R06,0.263,none,False,0.3198,False,none,0.65,43.093,14.413,57.506,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,12,technician,101.371,37.281,95.967,1.036,Radiology-R09,0.603,none,False,0.1594,False,none,0.65,51.386,15.832,67.218,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,13,physician,99.699,36.873,95.721,1.519,ICU-R13,0.537,none,False,0.2064,False,none,0.65,47.905,15.809,63.714,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,14,technician,100.965,36.975,95.37,0.732,Radiology-R03,0.493,none,False,0.1389,False,none,0.65,46.254,13.14,59.393,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,15,physician,98.019,37.433,93.635,1.287,ICU-R14,0.385,none,False,0.2728,False,none,0.65,61.212,19.515,80.728,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,16,physician,95.788,37.17,93.967,1.476,Radiology-R06,0.505,none,False,0.1755,False,none,0.65,56.781,15.063,71.844,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,17,porter,94.421,39.383,91.958,0.821,Surgery-R06,0.352,none,False,0.4782,False,none,0.65,57.359,16.925,74.283,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,18,physician,116.729,37.192,94.103,0.744,Radiology-R01,0.557,none,False,0.2502,False,none,0.65,74.132,13.06,87.193,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,19,nurse,105.004,37.568,94.108,1.167,Surgery-R09,0.534,none,False,0.3099,False,none,0.65,62.101,16.166,78.266,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,35,35.0,20,technician,106.842,37.179,93.728,1.485,Surgery-R12,0.533,none,False,0.2955,False,none,0.65,55.178,16.464,71.642,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,1,nurse,89.099,37.648,95.611,0.439,Pharmacy-R09,0.02,high_fatigue,True,0.1158,False,none,0.65,57.419,14.571,71.99,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,2,porter,105.483,37.039,96.117,1.139,Pharmacy-R08,0.582,none,False,0.1499,False,none,0.65,56.014,13.906,69.92,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,3,technician,106.384,37.468,94.081,1.0,Ward-A-R05,0.838,none,False,0.2577,False,none,0.65,54.881,13.825,68.706,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,4,porter,107.081,37.134,95.246,1.042,Surgery-R04,0.343,none,False,0.2363,False,none,0.65,49.57,14.691,64.26,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,5,technician,98.868,37.599,95.342,1.391,Emergency-R04,0.32,none,False,0.245,False,none,0.65,68.827,11.53,80.358,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,6,porter,110.079,37.188,93.816,1.713,Ward-B-R11,0.711,none,False,0.2633,False,none,0.65,55.76,15.669,71.429,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,7,porter,101.292,36.982,94.897,0.594,Radiology-R07,0.42,none,False,0.1465,False,none,0.65,49.184,16.296,65.481,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,8,porter,100.472,37.069,96.054,1.127,Emergency-R07,0.382,none,False,0.1902,False,none,0.65,70.49,14.471,84.961,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,9,technician,102.175,37.32,96.29,0.989,Surgery-R01,0.49,none,False,0.2273,False,none,0.65,59.945,13.804,73.75,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,10,nurse,106.337,37.439,96.192,1.858,Pharmacy-R03,0.629,none,False,0.2228,False,none,0.65,64.056,13.97,78.026,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,11,cleaning_staff,99.37,36.889,94.087,1.628,Emergency-R01,0.404,none,False,0.2428,False,none,0.65,63.674,14.032,77.706,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,12,technician,88.859,37.046,99.761,0.253,Radiology-R09,0.398,none,False,0.0763,False,none,0.65,51.475,14.477,65.952,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,13,physician,101.454,36.935,95.853,1.48,ICU-R08,0.616,none,False,0.2126,False,none,0.65,64.999,14.084,79.083,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,14,technician,101.483,37.022,95.545,1.616,Emergency-R12,0.515,none,False,0.224,False,none,0.65,58.982,13.839,72.821,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,15,physician,95.93,37.409,93.869,1.02,ICU-R06,0.314,none,False,0.2522,False,none,0.65,41.071,14.352,55.423,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,36,36.0,16,physician,96.826,37.154,94.156,1.608,Radiology-R13,0.478,none,False,0.1798,False,none,0.65,45.942,17.985,63.927,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
