experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260513_180105_90f400,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-zone,0.548,none,False,0.0926,False,none,0.65,54.574,12.729,67.302,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,10,nurse,102.545,37.312,96.178,1.284,Pharmacy-zone,0.529,none,False,0.1742,False,none,0.65,56.971,12.066,69.037,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,11,cleaning_staff,96.85,36.842,94.286,1.333,Laboratory-zone,0.37,none,False,0.1559,False,none,0.65,30.138,10.858,40.995,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,12,technician,99.403,37.231,96.018,1.025,Radiology-zone,0.551,none,False,0.1573,False,none,0.65,56.44,12.757,69.197,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,13,physician,93.943,37.338,94.687,0.688,ICU-zone,0.304,high_fatigue,True,0.2289,False,none,0.65,56.348,12.635,68.983,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,14,technician,102.821,37.078,95.37,1.531,Radiology-zone,0.592,none,False,0.1816,False,none,0.65,64.572,15.738,80.31,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,15,physician,98.955,37.426,93.93,1.613,ICU-zone,0.437,none,False,0.2943,False,none,0.65,57.569,16.815,74.384,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,16,physician,94.214,37.121,94.307,1.59,Radiology-zone,0.435,none,False,0.1729,False,none,0.65,53.551,12.198,65.749,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,17,porter,110.353,34.5,92.896,0.908,Surgery-zone,0.339,none,False,0.3015,False,none,0.65,53.225,12.915,66.14,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,True,0.055,True,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,18,physician,117.982,37.285,93.976,2.013,Radiology-zone,0.686,none,False,0.3224,False,none,0.65,51.67,12.96,64.63,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,19,nurse,97.848,37.437,94.368,0.665,Surgery-zone,0.342,none,False,0.2616,False,none,0.65,38.016,16.233,54.249,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,32,32.0,20,technician,102.809,37.053,94.093,0.882,Emergency-zone,0.388,none,False,0.2546,False,none,0.65,54.426,13.669,68.096,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,1,nurse,85.555,37.241,96.75,0.627,Pharmacy-zone,0.28,none,False,0.0909,False,none,0.65,60.281,19.504,79.786,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,2,porter,101.165,37.019,96.108,1.2,Pharmacy-zone,0.447,none,False,0.1378,False,none,0.65,53.161,11.425,64.586,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,3,technician,98.817,37.324,94.396,0.91,Ward-A-zone,0.556,none,False,0.2015,False,none,0.65,47.422,15.2,62.622,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,4,porter,105.369,37.11,95.114,0.591,Surgery-zone,0.29,none,False,0.2382,False,none,0.65,48.156,14.884,63.04,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,5,technician,108.656,37.885,92.776,0.606,Emergency-zone,0.34,high_fatigue,True,0.3767,False,none,0.65,60.787,11.969,72.756,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,6,porter,115.788,37.26,93.743,2.49,Emergency-zone,0.928,none,False,0.4307,False,none,0.65,56.938,14.95,71.888,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,7,porter,108.131,37.128,95.302,1.421,Radiology-zone,0.522,none,False,0.1949,False,none,0.65,54.464,13.577,68.041,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,8,porter,108.85,37.183,95.781,1.457,Emergency-zone,0.713,none,False,0.2733,False,none,0.65,51.655,13.475,65.13,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,9,technician,94.381,37.15,96.734,1.167,Ward-A-zone,0.202,none,False,0.1089,False,none,0.65,53.616,13.446,67.063,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,10,nurse,113.342,37.488,95.976,1.993,Pharmacy-zone,0.931,none,False,0.2922,False,none,0.65,57.811,14.183,71.995,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,11,cleaning_staff,92.16,36.787,94.69,1.191,Emergency-zone,0.2,none,False,0.1856,False,none,0.65,55.56,16.108,71.668,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,12,technician,91.772,37.19,95.943,0.882,Radiology-zone,0.277,none,False,0.1096,False,none,0.65,43.553,14.382,57.935,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,13,physician,99.978,36.876,95.904,1.673,Pharmacy-zone,0.593,none,False,0.1608,False,none,0.65,71.845,12.204,84.049,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,14,technician,97.993,36.999,95.427,1.02,Radiology-zone,0.419,none,False,0.1365,False,none,0.65,63.643,12.515,76.157,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,15,physician,103.725,37.515,93.721,1.658,ICU-zone,0.639,none,False,0.3403,False,none,0.65,72.349,13.955,86.304,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,16,physician,94.405,37.159,94.396,1.84,Radiology-zone,0.447,none,False,0.1911,False,none,0.65,70.406,11.498,81.905,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,17,porter,100.6,36.976,94.052,1.24,Ward-B-zone,0.438,none,False,0.1793,False,none,0.65,61.923,15.06,76.984,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,18,physician,130.459,36.398,86.909,0.585,Radiology-zone,0.646,none,False,0.4645,False,none,0.65,56.576,18.502,75.078,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,19,nurse,106.98,37.576,94.211,1.511,Surgery-zone,0.654,none,False,0.3377,False,none,0.65,47.241,9.141,56.382,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,33,33.0,20,technician,102.343,37.084,93.938,1.178,Surgery-zone,0.379,none,False,0.2588,False,none,0.65,53.852,15.197,69.049,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,1,nurse,84.414,37.182,96.64,0.418,Pharmacy-zone,0.227,none,False,0.0802,False,none,0.65,74.519,14.801,89.32,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,2,porter,106.755,37.048,95.913,1.805,Pharmacy-zone,0.623,none,False,0.1991,False,none,0.65,64.845,15.977,80.822,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,3,technician,112.34,35.847,93.262,1.074,Ward-A-zone,0.691,none,False,0.2564,False,none,0.65,53.635,14.305,67.941,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,4,porter,113.198,37.203,94.997,1.593,Surgery-zone,0.567,none,False,0.3075,False,none,0.65,61.722,16.944,78.666,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,5,technician,101.812,37.666,95.181,1.428,Emergency-zone,0.465,none,False,0.2867,False,none,0.65,68.456,14.715,83.172,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,6,porter,121.782,37.707,91.659,1.85,Emergency-zone,0.642,high_fatigue,True,0.4819,False,none,0.65,68.26,15.258,83.518,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,7,porter,111.193,37.165,95.317,1.255,Radiology-zone,0.608,none,False,0.2131,False,none,0.65,57.22,18.17,75.39,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,8,porter,107.625,37.175,95.784,1.687,Emergency-zone,0.664,none,False,0.2791,False,none,0.65,55.791,13.667,69.458,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,9,technician,101.242,37.301,96.213,0.901,Ward-A-zone,0.488,none,False,0.1658,False,none,0.65,61.603,13.871,75.474,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,10,nurse,111.771,37.983,94.055,1.269,Pharmacy-zone,0.47,high_fatigue,True,0.308,False,none,0.65,64.495,20.598,85.093,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,11,cleaning_staff,96.308,36.807,94.439,1.19,Emergency-zone,0.318,none,False,0.2141,False,none,0.65,64.856,10.713,75.569,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,12,technician,102.442,37.304,96.228,1.679,Radiology-zone,0.637,none,False,0.1976,False,none,0.65,52.195,13.738,65.933,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,13,physician,98.796,36.888,95.994,1.335,ICU-zone,0.537,none,False,0.2011,False,none,0.65,42.235,16.096,58.331,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,14,technician,96.176,36.954,95.73,0.999,Radiology-zone,0.323,none,False,0.1164,False,none,0.65,62.183,17.261,79.444,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,15,physician,107.533,37.55,93.746,1.371,ICU-zone,0.762,none,False,0.3487,False,none,0.65,51.737,17.053,68.79,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,16,physician,96.714,37.15,94.212,0.662,Radiology-zone,0.515,none,False,0.1802,False,none,0.65,53.613,12.341,65.954,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,17,porter,102.107,37.025,94.161,1.784,Surgery-zone,0.467,none,False,0.2771,False,none,0.65,63.096,15.626,78.722,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,18,physician,120.143,37.289,94.02,2.025,Radiology-zone,0.718,none,False,0.3323,False,none,0.65,60.68,14.378,75.057,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,19,nurse,99.267,37.493,94.376,1.785,Surgery-zone,0.357,none,False,0.2961,False,none,0.65,61.588,14.405,75.993,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,34,34.0,20,technician,101.934,37.098,93.804,1.331,Surgery-zone,0.37,none,False,0.2611,False,none,0.65,62.836,16.59,79.425,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,1,nurse,125.852,37.48,95.666,0.0,Surgery-zone,0.05,heat_stress,True,0.3145,False,none,0.65,52.179,14.564,66.744,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,2,porter,106.948,37.094,95.937,1.768,Radiology-zone,0.648,none,False,0.2027,False,none,0.65,56.291,11.358,67.649,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,3,technician,101.288,37.395,94.022,1.736,Ward-A-zone,0.625,none,False,0.2506,False,none,0.65,51.188,11.492,62.68,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,4,porter,108.315,37.113,94.911,1.24,Surgery-zone,0.395,none,False,0.2607,False,none,0.65,56.639,12.393,69.032,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,5,technician,102.811,37.719,94.851,1.492,Emergency-zone,0.486,none,False,0.3081,False,none,0.65,67.765,14.357,82.121,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,6,porter,104.713,37.08,94.079,1.071,Emergency-zone,0.48,none,False,0.0,False,no_assessment_packet_loss,0.65,50.7,0.0,50.7,True,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,7,porter,110.07,37.127,95.284,1.954,Radiology-zone,0.566,none,False,0.2379,False,none,0.65,77.839,12.332,90.171,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,8,porter,106.617,37.189,95.916,1.195,Emergency-zone,0.617,none,False,0.2528,False,none,0.65,57.799,18.781,76.58,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,9,technician,101.867,37.276,96.513,1.552,Ward-A-zone,0.462,none,False,0.1736,False,none,0.65,60.858,15.162,76.02,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,10,nurse,109.552,37.464,95.83,1.599,Pharmacy-zone,0.787,none,False,0.2462,False,none,0.65,57.967,17.138,75.105,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,11,cleaning_staff,107.552,37.185,92.794,1.104,Surgery-zone,0.192,high_fatigue,True,0.3005,False,none,0.65,60.929,15.845,76.775,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,12,technician,98.073,37.259,95.968,1.544,Radiology-zone,0.454,none,False,0.1582,False,none,0.65,54.662,12.239,66.901,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,13,physician,94.35,36.845,96.117,1.096,ICU-zone,0.349,none,False,0.1726,False,none,0.65,66.685,16.193,82.877,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,14,technician,106.745,37.124,95.323,1.604,Radiology-zone,0.73,none,False,0.2144,False,none,0.65,62.893,14.931,77.824,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,15,physician,95.799,37.438,93.933,0.428,ICU-zone,0.293,none,False,0.2613,False,none,0.65,49.189,12.468,61.657,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,16,physician,95.298,37.167,94.46,1.376,ICU-zone,0.46,none,False,0.2343,False,none,0.65,49.991,15.902,65.893,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,35,35.0,17,porter,101.467,37.012,93.867,0.698,Surgery-zone,0.473,none,False,0.2573,False,none,0.65,59.734,16.906,76.641,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
