experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260511_163923_da6d25,1,0,0.0,1,nurse,83.315,37.029,97.447,1.491,Pharmacy-zone,0.548,none,False,0.1579,False,none,0.65,42.969,19.821,62.79,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,23,23.0,14,technician,129.069,38.138,99.519,1.803,Radiology-zone,0.512,none,False,0.3998,False,none,0.65,45.47,19.332,64.802,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,True,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,23,23.0,15,physician,100.592,37.437,94.37,1.172,ICU-zone,0.646,none,False,0.2407,False,none,0.65,54.609,17.38,71.988,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,23,23.0,16,physician,91.54,37.066,94.759,1.935,Radiology-zone,0.433,none,False,0.1919,False,none,0.65,63.357,13.957,77.314,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,23,23.0,17,porter,97.249,36.914,94.333,1.128,ICU-zone,0.494,none,False,0.1798,False,none,0.65,46.639,16.846,63.485,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,23,23.0,18,physician,105.862,37.002,94.798,0.914,Radiology-zone,0.368,none,False,0.182,False,none,0.65,44.634,19.61,64.244,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,23,23.0,19,nurse,99.718,37.441,94.562,1.458,Surgery-zone,0.535,none,False,0.2177,False,none,0.65,46.077,18.146,64.223,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,23,23.0,20,technician,103.613,37.072,93.988,1.287,ICU-zone,0.482,none,False,0.1964,False,none,0.65,58.967,20.452,79.419,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,1,nurse,82.399,37.159,96.857,0.981,Pharmacy-zone,0.209,none,False,0.14,False,none,0.65,61.505,18.674,80.179,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,2,porter,104.329,37.033,96.1,1.299,Pharmacy-zone,0.585,none,False,0.2114,False,none,0.65,48.332,21.358,69.69,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,3,technician,96.602,37.298,94.413,1.623,Ward-A-zone,0.601,none,False,0.1861,False,none,0.65,40.117,17.1,57.217,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,4,porter,106.92,37.097,94.954,0.999,Surgery-zone,0.371,none,False,0.1968,False,none,0.65,60.87,21.837,82.707,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,5,technician,96.691,37.512,95.451,1.147,Emergency-zone,0.409,none,False,0.2064,False,none,0.65,52.22,19.273,71.493,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,6,porter,105.715,37.102,94.183,1.626,Emergency-zone,0.647,none,False,0.2019,False,none,0.65,61.013,17.41,78.423,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,7,porter,121.837,38.462,95.076,0.932,Radiology-zone,0.668,heat_stress,True,0.3585,False,none,0.65,49.688,21.467,71.155,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,8,porter,100.027,37.022,96.246,1.141,Emergency-zone,0.461,none,False,0.1578,False,none,0.65,45.765,17.02,62.785,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,9,technician,97.315,37.131,96.751,1.014,Ward-A-zone,0.52,none,False,0.146,False,none,0.65,47.953,17.219,65.173,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,10,nurse,103.359,37.339,96.226,1.444,Pharmacy-zone,0.715,none,False,0.2059,False,none,0.65,54.106,17.627,71.733,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,11,cleaning_staff,97.03,36.771,94.416,0.608,Emergency-zone,0.489,none,False,0.2136,False,none,0.65,50.018,18.037,68.055,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,12,technician,94.628,37.147,96.393,1.239,ICU-zone,0.448,none,False,0.1739,False,none,0.65,34.705,17.896,52.601,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,13,physician,94.584,36.832,96.248,1.115,ICU-zone,0.443,none,False,0.1386,False,none,0.65,52.124,17.872,69.996,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,14,technician,98.874,37.001,95.442,2.228,Radiology-zone,0.499,none,False,0.1969,False,none,0.65,58.326,15.646,73.973,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,15,physician,101.24,37.453,94.079,0.962,ICU-zone,0.664,none,False,0.2915,False,none,0.65,44.64,16.923,61.563,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,16,physician,92.269,37.068,94.5,0.857,Radiology-zone,0.488,none,False,0.1235,False,none,0.65,44.103,19.061,63.164,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,17,porter,100.882,37.1,94.902,3.019,Surgery-zone,0.41,none,False,0.2293,False,none,0.65,56.625,22.521,79.145,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,True,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,18,physician,111.458,37.034,94.644,0.85,Radiology-zone,0.56,none,False,0.219,False,none,0.65,48.147,18.037,66.184,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,19,nurse,95.452,37.371,94.6,1.303,Surgery-zone,0.385,none,False,0.1669,False,none,0.65,49.264,15.219,64.483,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,24,24.0,20,technician,107.249,37.114,94.085,1.413,Surgery-zone,0.586,none,False,0.2166,False,none,0.65,47.61,19.46,67.07,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,1,nurse,81.05,37.148,96.87,0.964,Pharmacy-zone,0.154,none,False,0.1539,False,none,0.65,35.104,20.547,55.652,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,2,porter,103.422,36.996,96.097,1.25,Pharmacy-zone,0.598,none,False,0.1481,False,none,0.65,60.399,20.437,80.836,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,3,technician,98.527,37.313,94.587,0.601,Ward-A-zone,0.658,none,False,0.2258,False,none,0.65,58.634,21.172,79.806,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,True,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,4,porter,116.83,37.836,92.65,1.883,Surgery-zone,0.57,high_fatigue,True,0.3579,False,none,0.65,55.049,22.449,77.499,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,5,technician,93.667,37.548,95.557,0.947,Emergency-zone,0.253,none,False,0.1831,False,none,0.65,56.564,23.151,79.715,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,6,porter,102.631,37.013,94.384,1.436,Emergency-zone,0.501,none,False,0.2081,False,none,0.65,66.214,19.266,85.48,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,7,porter,103.781,37.039,95.7,1.064,Radiology-zone,0.477,none,False,0.2112,False,none,0.65,40.953,22.494,63.446,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,8,porter,107.45,37.206,95.701,1.814,Laboratory-zone,0.693,none,False,0.2467,False,none,0.65,47.074,21.166,68.24,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,9,technician,91.217,37.103,97.217,0.351,Ward-A-zone,0.259,none,False,0.1234,False,none,0.65,50.529,15.846,66.375,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,10,nurse,102.686,37.32,96.467,2.016,Pharmacy-zone,0.657,none,False,0.2331,False,none,0.65,47.007,20.345,67.352,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,11,cleaning_staff,93.896,36.731,94.529,0.826,Emergency-zone,0.36,none,False,0.1733,False,none,0.65,54.932,15.162,70.094,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,12,technician,91.475,37.081,96.462,0.956,Radiology-zone,0.283,none,False,0.0844,False,none,0.65,47.291,21.513,68.804,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,13,physician,88.817,36.723,96.157,1.284,Laboratory-zone,0.24,none,False,0.0181,False,none,0.65,44.829,21.324,66.154,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,14,technician,104.039,37.062,95.108,1.875,Radiology-zone,0.668,none,False,0.1742,False,none,0.65,49.517,15.978,65.495,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,15,physician,96.646,37.436,94.237,1.318,ICU-zone,0.457,none,False,0.2225,False,none,0.65,36.959,19.3,56.259,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,16,physician,93.673,37.068,94.473,0.768,Radiology-zone,0.488,none,False,0.1815,False,none,0.65,39.243,20.141,59.384,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,17,porter,113.04,37.044,93.572,3.375,Surgery-zone,0.623,fall,True,0.3754,False,none,0.65,47.811,19.408,67.219,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,18,physician,111.632,37.076,94.662,0.799,Radiology-zone,0.552,none,False,0.235,False,none,0.65,46.742,15.952,62.694,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,19,nurse,98.288,37.437,94.579,1.304,Surgery-zone,0.461,none,False,0.1786,False,none,0.65,53.104,15.674,68.778,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,25,25.0,20,technician,98.785,37.022,94.167,1.473,Surgery-zone,0.26,none,False,0.1908,False,none,0.65,45.262,19.414,64.676,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,26,26.0,1,nurse,82.767,37.134,96.659,0.864,Pharmacy-zone,0.184,none,False,0.1049,False,none,0.65,41.381,19.756,61.137,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
