experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260507_152111_a31077,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-zone,0.548,none,False,0.0926,False,none,0.65,52.574,14.229,66.802,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,35,35.0,14,technician,90.913,36.701,90.577,0.861,Radiology-zone,0.643,none,False,0.2402,False,none,0.65,58.182,15.753,73.936,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,True,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,35,35.0,15,physician,109.156,39.179,93.388,2.316,ICU-zone,0.468,heat_stress,True,0.544,False,none,0.65,42.492,17.418,59.909,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,35,35.0,16,physician,95.493,37.163,94.398,0.673,Radiology-zone,0.459,none,False,0.1689,False,none,0.65,45.514,15.172,60.685,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,35,35.0,17,porter,105.111,37.091,93.818,1.356,Surgery-zone,0.623,none,False,0.0,False,no_assessment_packet_loss,0.65,54.349,0.0,54.349,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,35,35.0,18,physician,120.773,37.28,94.023,1.791,Radiology-zone,0.736,none,False,0.3203,False,none,0.65,60.304,14.505,74.809,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,35,35.0,19,nurse,107.699,37.605,94.219,1.598,Surgery-zone,0.682,none,False,0.3499,False,none,0.65,45.334,15.05,60.384,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,35,35.0,20,technician,119.614,38.803,93.664,1.93,Surgery-zone,0.44,heat_stress,True,0.5155,False,none,0.65,52.924,13.832,66.756,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,1,nurse,83.234,37.219,96.73,0.545,Pharmacy-zone,0.152,none,False,0.0784,False,none,0.65,49.653,14.42,64.072,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,2,porter,110.901,37.181,95.907,1.981,Laboratory-zone,0.795,none,False,0.2481,False,none,0.65,51.617,16.209,67.825,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,3,technician,102.699,37.407,93.94,1.023,Ward-A-zone,0.684,none,False,0.2419,False,none,0.65,52.928,15.397,68.325,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,4,porter,109.826,37.473,91.927,1.591,Surgery-zone,0.452,high_fatigue,True,0.3837,False,none,0.65,62.299,15.787,78.087,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,5,technician,106.33,37.741,94.723,1.852,Emergency-zone,0.582,none,False,0.3543,False,none,0.65,52.662,13.739,66.401,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,6,porter,106.496,37.153,94.225,1.379,Emergency-zone,0.551,none,False,0.2844,False,none,0.65,57.1,15.046,72.146,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,7,porter,110.921,37.159,95.252,1.441,Radiology-zone,0.563,none,False,0.2127,False,none,0.65,51.418,13.148,64.566,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,8,porter,110.151,37.24,95.876,1.941,Emergency-zone,0.756,none,False,0.3135,False,none,0.65,60.933,17.136,78.069,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,9,technician,98.314,37.244,96.179,1.479,Ward-A-zone,0.329,none,False,0.1446,False,none,0.65,56.265,14.804,71.069,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,10,nurse,104.442,37.389,96.157,1.186,Pharmacy-zone,0.567,none,False,0.1903,False,none,0.65,50.849,14.79,65.639,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,11,cleaning_staff,97.882,36.884,94.277,1.055,Emergency-zone,0.372,none,False,0.2271,False,none,0.65,47.223,14.699,61.922,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,12,technician,100.545,37.259,95.789,1.052,Radiology-zone,0.545,none,False,0.1684,False,none,0.65,59.692,14.055,73.748,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,13,physician,91.742,35.927,95.174,2.237,ICU-zone,0.673,none,False,0.2562,False,none,0.65,49.183,12.787,61.969,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,True,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,14,technician,104.644,37.06,95.764,1.494,Radiology-zone,0.629,none,False,0.1773,False,none,0.65,45.49,12.489,57.979,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,15,physician,96.613,37.485,93.792,0.91,ICU-zone,0.32,none,False,0.2735,False,none,0.65,47.98,17.132,65.112,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,16,physician,95.639,37.149,94.105,0.928,Radiology-zone,0.445,none,False,0.174,False,none,0.65,63.564,17.889,81.454,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,17,porter,98.476,36.993,94.03,1.237,Surgery-zone,0.342,none,False,0.233,False,none,0.65,55.26,15.907,71.167,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,18,physician,118.009,37.288,94.111,1.623,Radiology-zone,0.604,none,False,0.29,False,none,0.65,61.974,18.089,80.063,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,19,nurse,98.888,37.521,94.178,1.058,Surgery-zone,0.349,none,False,0.2776,False,none,0.65,50.951,14.754,65.704,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,36,36.0,20,technician,96.033,37.031,93.878,0.676,Surgery-zone,0.115,none,False,0.2154,False,none,0.65,62.261,18.072,80.333,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,1,nurse,84.05,37.286,96.595,0.873,Pharmacy-zone,0.189,none,False,0.0868,False,none,0.65,60.666,14.011,74.677,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,2,porter,107.409,37.078,95.951,0.669,Pharmacy-zone,0.624,none,False,0.1782,False,none,0.65,52.393,17.026,69.419,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,3,technician,100.999,37.428,94.129,1.567,Ward-A-zone,0.65,none,False,0.2413,False,none,0.65,53.294,13.78,67.074,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,4,porter,111.885,37.229,94.929,1.816,Surgery-zone,0.518,none,False,0.3172,False,none,0.65,55.262,15.375,70.637,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,5,technician,103.124,37.655,95.029,1.201,Emergency-zone,0.444,none,False,0.2909,False,none,0.65,47.904,17.449,65.353,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,6,porter,109.063,37.152,93.891,2.22,Emergency-zone,0.647,none,False,0.3584,False,none,0.65,42.268,17.183,59.452,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,7,porter,112.7,37.187,95.308,1.324,Radiology-zone,0.647,none,False,0.2233,False,none,0.65,47.79,15.616,63.406,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,8,porter,106.6,37.18,96.016,1.297,Emergency-zone,0.593,none,False,0.2484,False,none,0.65,50.577,15.777,66.354,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,9,technician,102.025,37.292,96.24,1.132,Ward-A-zone,0.464,none,False,0.1663,False,none,0.65,48.921,15.441,64.362,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,10,nurse,109.78,37.458,96.008,1.57,Pharmacy-zone,0.751,none,False,0.2381,False,none,0.65,63.718,16.229,79.947,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,11,cleaning_staff,102.185,36.911,94.213,1.676,Emergency-zone,0.484,none,False,0.2684,False,none,0.65,60.349,16.58,76.929,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,12,technician,97.067,37.208,96.052,1.305,Radiology-zone,0.409,none,False,0.1375,False,none,0.65,42.476,15.326,57.802,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,13,physician,97.3,36.849,95.828,0.983,ICU-zone,0.483,none,False,0.1961,False,none,0.65,52.967,19.546,72.512,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,14,technician,99.504,36.978,95.674,0.917,Radiology-zone,0.439,none,False,0.1374,False,none,0.65,66.442,13.559,80.001,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,15,physician,107.684,37.565,93.812,1.83,ICU-zone,0.744,none,False,0.3743,False,none,0.65,69.336,13.019,82.355,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,16,physician,97.754,37.216,94.271,1.571,Radiology-zone,0.508,none,False,0.1984,False,none,0.65,49.642,17.889,67.531,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,17,porter,101.143,37.03,93.882,1.147,Surgery-zone,0.435,none,False,0.2548,False,none,0.65,56.113,18.687,74.8,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,18,physician,112.893,37.148,94.308,0.552,Surgery-zone,0.385,none,False,0.2936,False,none,0.65,61.925,16.528,78.453,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,19,nurse,105.821,37.613,94.074,1.729,Surgery-zone,0.578,none,False,0.3485,False,none,0.65,47.25,17.54,64.79,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,37,37.0,20,technician,97.323,37.062,93.989,0.355,Surgery-zone,0.16,none,False,0.2231,False,none,0.65,53.55,15.818,69.368,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,1,nurse,87.847,37.3,96.635,1.109,Pharmacy-zone,0.31,none,False,0.1063,False,none,0.65,57.425,16.881,74.306,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,2,porter,107.933,37.137,95.994,1.614,Pharmacy-zone,0.659,none,False,0.1999,False,none,0.65,66.99,16.907,83.897,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,3,technician,101.601,37.411,94.255,1.155,Ward-A-zone,0.614,none,False,0.2262,False,none,0.65,57.088,17.475,74.563,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,4,porter,111.084,37.151,94.879,1.16,Surgery-zone,0.448,none,False,0.2782,False,none,0.65,59.039,18.838,77.877,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,5,technician,101.881,37.682,94.82,1.272,Emergency-zone,0.392,none,False,0.2903,False,none,0.65,56.084,18.999,75.083,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,6,porter,109.732,37.478,91.536,1.432,Emergency-zone,0.396,high_fatigue,True,0.3794,False,none,0.65,65.135,14.932,80.068,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,7,porter,107.274,37.12,95.137,1.169,Radiology-zone,0.416,none,False,0.1865,False,none,0.65,45.371,13.648,59.018,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,8,porter,108.731,37.194,95.911,1.838,Emergency-zone,0.697,none,False,0.2933,False,none,0.65,49.142,11.638,60.779,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,9,technician,100.056,37.306,96.409,1.715,Ward-A-zone,0.374,none,False,0.1738,False,none,0.65,54.833,17.345,72.178,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,10,nurse,109.612,37.448,96.042,1.825,Pharmacy-zone,0.706,none,False,0.2494,False,none,0.65,45.538,17.289,62.828,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,11,cleaning_staff,101.131,36.949,93.999,1.01,Emergency-zone,0.454,none,False,0.2506,False,none,0.65,62.435,16.103,78.538,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,12,technician,102.887,37.318,95.778,1.902,Radiology-zone,0.611,none,False,0.2176,False,none,0.65,57.747,19.394,77.141,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,13,physician,96.532,36.888,95.724,1.151,ICU-zone,0.396,none,False,0.19,False,none,0.65,52.48,18.408,70.888,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,14,technician,98.813,36.983,95.394,0.999,Radiology-zone,0.361,none,False,0.1362,False,none,0.65,64.96,16.625,81.585,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,15,physician,117.158,38.899,93.104,1.612,ICU-zone,0.648,heat_stress,True,0.5228,False,none,0.65,64.876,16.904,81.781,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,38,38.0,16,physician,92.337,37.159,94.249,1.383,Radiology-zone,0.335,none,False,0.1525,False,none,0.65,62.532,17.71,80.242,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
