experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260511_164939_e33e14,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-R13,0.548,none,False,0.0121,False,none,0.65,46.574,27.729,74.302,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,910,910.0,12,technician,98.489,37.29,95.848,1.28,Radiology-R05,0.44,none,False,0.0875,False,none,0.65,55.999,27.86,83.859,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,910,910.0,13,physician,99.365,36.886,96.032,1.53,ICU-R04,0.522,none,False,0.1528,False,none,0.65,62.676,30.081,92.757,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,910,910.0,14,technician,105.166,36.993,95.238,1.438,Radiology-R01,0.645,none,False,0.1214,False,none,0.65,46.811,29.998,76.809,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,910,910.0,15,physician,106.188,38.04,91.317,1.813,ICU-R14,0.474,high_fatigue,True,0.4407,False,none,0.615,54.223,28.491,82.714,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: lowered alert threshold for interpretable high-risk signal
EXP_20260511_164939_e33e14,1,910,910.0,16,physician,92.147,37.688,94.108,0.355,Radiology-R08,0.597,none,False,0.1642,False,none,0.65,56.382,25.732,82.114,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,910,910.0,17,porter,104.264,37.079,93.664,0.863,Surgery-R06,0.522,none,False,0.2379,False,none,0.65,38.072,27.672,65.744,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,910,910.0,18,physician,115.423,37.23,93.871,1.283,Radiology-R15,0.494,none,False,0.2129,False,none,0.65,46.508,31.497,78.005,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,910,910.0,19,nurse,114.229,38.1,91.897,1.223,Surgery-R14,0.346,high_fatigue,True,0.4241,False,none,0.615,39.322,28.144,67.466,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,True,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: lowered alert threshold for interpretable high-risk signal
EXP_20260511_164939_e33e14,1,910,910.0,20,technician,98.742,37.033,94.107,0.818,Surgery-R08,0.18,none,False,0.1697,False,none,0.65,51.527,28.659,80.186,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,1,nurse,81.083,37.13,96.565,0.348,Pharmacy-R09,0.066,none,False,0.0,False,none,0.65,34.029,27.629,61.658,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,2,porter,110.854,37.127,96.076,1.233,Pharmacy-R01,0.757,none,False,0.1439,False,none,0.65,51.958,28.215,80.173,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,3,technician,105.393,37.454,93.874,1.672,Ward-A-R04,0.773,none,False,0.2365,False,none,0.65,43.296,29.587,72.882,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,4,porter,109.923,37.167,94.878,1.207,Surgery-R10,0.443,none,False,0.2309,False,none,0.65,50.632,31.016,81.648,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,True,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,5,technician,91.083,37.624,94.095,1.617,Emergency-R10,0.363,none,False,0.231,False,none,0.65,50.205,28.109,78.314,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,6,porter,102.134,36.065,95.749,3.744,Emergency-R09,0.755,none,False,0.3539,False,none,0.65,55.724,28.39,84.114,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,7,porter,116.546,37.275,95.089,1.086,Radiology-R09,0.784,none,False,0.2115,False,none,0.675,52.401,31.505,83.906,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: raised alert threshold for activity artifact
EXP_20260511_164939_e33e14,1,911,911.0,8,porter,110.632,37.232,95.601,2.17,Emergency-R08,0.776,none,False,0.3042,False,none,0.65,59.628,27.951,87.579,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,True,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,9,technician,103.994,37.35,96.127,0.37,Ward-A-R12,0.512,none,False,0.1187,False,none,0.65,44.084,31.218,75.302,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,10,nurse,109.934,37.429,95.883,1.521,Pharmacy-R08,0.746,none,False,0.1833,False,none,0.65,40.035,32.98,73.014,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,11,cleaning_staff,106.004,36.979,93.962,1.081,Emergency-R04,0.64,none,False,0.2381,False,none,0.65,41.623,30.646,72.269,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,12,technician,99.157,38.301,89.771,0.546,Radiology-R08,0.466,none,False,0.3704,False,none,0.65,41.436,28.036,69.472,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,13,physician,98.356,36.869,95.877,1.702,ICU-R07,0.475,none,False,0.1608,False,none,0.65,45.55,26.295,71.845,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,14,technician,107.449,38.633,95.994,1.798,Radiology-R07,0.752,none,False,0.3184,False,none,0.65,47.548,27.557,75.105,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,15,physician,90.887,38.209,92.508,0.762,ICU-R01,0.46,none,False,0.3286,False,none,0.65,50.013,33.292,83.305,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,16,physician,99.615,37.279,94.156,1.82,Radiology-R04,0.587,none,False,0.1816,False,none,0.65,48.197,27.833,76.03,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,17,porter,101.817,37.03,93.983,1.374,Ward-A-R04,0.449,none,False,0.127,False,none,0.65,38.126,27.14,65.266,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,18,physician,118.859,37.274,94.084,2.177,Radiology-R11,0.573,none,False,0.2899,False,none,0.65,42.076,29.875,71.951,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,19,nurse,101.115,37.499,94.448,1.241,Surgery-R02,0.402,none,False,0.2375,False,none,0.65,51.048,29.818,80.866,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,911,911.0,20,technician,97.244,38.135,93.565,1.719,Surgery-R05,0.306,none,False,0.3292,False,none,0.65,55.885,31.445,87.33,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,1,nurse,84.198,37.215,96.784,0.567,Pharmacy-R01,0.179,none,False,0.0,False,none,0.65,38.084,30.473,68.557,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,2,porter,108.225,37.134,96.008,1.438,Pharmacy-R06,0.664,none,False,0.1288,False,none,0.65,68.416,30.765,99.181,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,3,technician,98.217,37.373,93.836,1.375,Ward-A-R13,0.529,none,False,0.1587,False,none,0.65,30.85,31.757,62.607,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,4,porter,112.485,37.209,94.884,1.158,Surgery-R15,0.543,none,False,0.2541,False,none,0.65,52.143,34.094,86.237,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,5,technician,89.344,37.935,97.753,2.739,Emergency-R14,0.495,none,False,0.2966,False,none,0.615,51.389,25.129,76.518,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: lowered alert threshold for interpretable high-risk signal
EXP_20260511_164939_e33e14,1,912,912.0,6,porter,109.759,37.191,94.043,1.736,Laboratory-R09,0.701,none,False,0.2213,False,none,0.65,36.54,29.097,65.637,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,7,porter,112.155,37.197,94.941,1.818,Radiology-R05,0.624,none,False,0.2067,False,none,0.65,39.001,28.684,67.686,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,True,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,8,porter,103.22,37.149,95.91,1.4,Emergency-R02,0.461,none,False,0.173,False,none,0.65,45.523,28.524,74.047,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,9,technician,92.777,37.162,96.713,1.045,Ward-A-R11,0.054,none,False,0.0143,False,none,0.65,47.232,30.49,77.722,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,10,nurse,107.2,37.451,95.907,1.257,Pharmacy-R15,0.626,none,False,0.1548,False,none,0.65,54.169,29.968,84.137,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,11,cleaning_staff,101.532,36.943,94.378,0.798,Emergency-R12,0.518,none,False,0.1976,False,none,0.65,52.281,29.443,81.725,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,12,technician,98.642,37.241,95.855,1.561,Radiology-R07,0.455,none,False,0.0958,False,none,0.65,57.781,32.313,90.094,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,13,physician,102.375,36.95,95.778,0.737,ICU-R05,0.644,none,False,0.172,False,none,0.65,58.996,29.338,88.334,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,14,technician,101.193,37.006,95.515,1.898,Radiology-R09,0.509,none,False,0.1205,False,none,0.65,47.41,31.147,78.557,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,15,physician,97.985,37.495,93.913,0.209,ICU-R08,0.374,none,False,0.2366,False,none,0.65,30.244,24.645,54.888,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,16,physician,102.137,37.285,94.147,1.608,Radiology-R12,0.679,none,False,0.1848,False,none,0.65,46.305,35.542,81.847,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,17,porter,108.903,37.132,93.723,1.028,Surgery-R08,0.717,none,False,0.2773,False,none,0.65,34.241,29.514,63.756,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,18,physician,124.26,37.354,94.017,1.967,Radiology-R07,0.804,none,False,0.3262,False,none,0.675,45.948,28.22,74.168,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: raised alert threshold for activity artifact
EXP_20260511_164939_e33e14,1,912,912.0,19,nurse,100.834,37.605,94.204,1.143,Surgery-R01,0.402,none,False,0.2544,False,none,0.65,58.052,28.94,86.992,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,912,912.0,20,technician,103.311,37.085,93.992,1.519,Surgery-R07,0.351,none,False,0.2204,False,none,0.65,50.401,32.138,82.538,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,913,913.0,1,nurse,80.83,37.22,96.598,1.197,Pharmacy-R11,0.05,none,False,0.0,False,none,0.65,45.447,27.865,73.312,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,913,913.0,2,porter,108.268,37.675,93.785,0.838,Pharmacy-R10,0.493,high_fatigue,True,0.232,False,none,0.65,60.242,31.606,91.849,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,913,913.0,3,technician,100.85,37.418,93.927,1.526,Ward-A-R14,0.617,none,False,0.1886,False,none,0.65,37.761,32.755,70.516,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,913,913.0,4,porter,110.864,37.232,94.951,0.912,Surgery-R08,0.463,none,False,0.2414,False,none,0.65,43.806,33.616,77.422,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,913,913.0,5,technician,104.848,37.724,94.958,1.098,Emergency-R14,0.503,none,False,0.2711,False,none,0.65,32.982,27.984,60.966,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,913,913.0,6,porter,109.585,38.126,93.722,1.184,Emergency-R10,0.578,none,False,0.3745,False,none,0.65,59.943,31.15,91.093,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,913,913.0,7,porter,108.898,37.157,95.135,1.654,Radiology-R15,0.493,none,False,0.1606,False,none,0.65,46.442,29.655,76.097,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,913,913.0,8,porter,118.161,37.221,95.225,4.7,Emergency-R14,0.653,fall,True,0.4856,False,none,0.615,43.74,28.862,72.602,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: lowered alert threshold for interpretable high-risk signal
